transaction_id,account_number,customer_id,amount,currency,payment_method,payment_type,transaction_date,country,city,merchant_name,status
TXN202504174684,ACC36256936,CUST29974237954328236856689633490283807994294071,758.66,EUR,PayPal,Mobile Payment,2025-05-21T02:35:40Z,India,Mumbai,QuickBuy,Completed
TXN202504174685,ACC68019319,CUST80950284960261731848243712879410947192368974,1474.95,JOD,PayPal,Subscription,2025-05-21T02:35:50Z,Germany,Berlin,MegaMart,Cancelled
TXN202504174686,ACC86806977,CUST57606012874126544549112933884799309010633689,1713.79,JOD,PayPal,Mobile Payment,2025-05-21T02:36:00Z,USA,New York,TechZone Electronics,Failed
TXN202504174687,ACC95737424,CUST65640076525092542508531745806931963123442963,1992.9,USD,Credit Card,Subscription,2025-05-21T02:36:10Z,UAE,Dubai,eMarket,Pending
TXN202504174688,ACC30195798,CUST22830290479298153165093015649110515631288238,886.06,EUR,Credit Card,Mobile Payment,2025-05-21T02:36:20Z,UAE,Dubai,eMarket,Completed
TXN202504174689,ACC86818238,CUST00998633299759042761061784595514797589695650,4279.65,EUR,Bank Transfer,Online Purchase,2025-05-21T02:36:30Z,Jordan,Amman,eMarket,Failed
TXN202504174690,ACC29800144,CUST19809952873791100453387641431179533761507833,1488.46,USD,Credit Card,Mobile Payment,2025-05-21T02:36:40Z,India,Mumbai,MegaMart,Pending
TXN202504174691,ACC16771252,CUST01235572990529051842026238858343964449887713,696.51,SAR,Debit Card,Online Purchase,2025-05-21T02:36:50Z,Germany,Berlin,DigitalStore,Failed
TXN202504174692,ACC76937047,CUST81789117402119009193702634629513278544547530,4798.46,EUR,Bank Transfer,In-store Purchase,2025-05-21T02:37:00Z,Egypt,Cairo,MegaMart,Failed
TXN202504174693,ACC90702038,CUST54182777987309097816657011148983147383901316,3708.77,EGP,Credit Card,Online Purchase,2025-05-21T02:37:10Z,Jordan,Amman,MegaMart,Completed
TXN202504174694,ACC91478278,CUST62232590771249642798462052522594598222833470,2112.69,EGP,Credit Card,In-store Purchase,2025-05-21T02:37:20Z,Jordan,Amman,DigitalStore,Pending
TXN202504174695,ACC69402026,CUST43407655750680988855490464926836270384977456,3526.8,JOD,Credit Card,Online Purchase,2025-05-21T02:37:30Z,Egypt,Cairo,eMarket,Completed
TXN202504174696,ACC38664151,CUST78578686287461280647565902762663736868701063,63.76,SAR,Bank Transfer,Mobile Payment,2025-05-21T02:37:40Z,Germany,Berlin,eMarket,Failed
TXN202504174697,ACC37948188,CUST55860648679855933167051131036518958472083051,4124.04,EGP,PayPal,Mobile Payment,2025-05-21T02:37:50Z,Jordan,Amman,MegaMart,Pending
TXN202504174698,ACC92826497,CUST87978919278499255068757754825003745880140916,1635.0,EUR,Credit Card,Subscription,2025-05-21T02:38:00Z,UAE,Dubai,TechZone Electronics,Failed
TXN202504174699,ACC91079509,CUST93594117076435106073859031402142963867732255,3419.32,JOD,Credit Card,Subscription,2025-05-21T02:38:10Z,India,Mumbai,TechZone Electronics,Pending
TXN202504174700,ACC36095821,CUST09158032876462527546792709743733654768227978,3175.09,EUR,Debit Card,Subscription,2025-05-21T02:38:20Z,Jordan,Amman,QuickBuy,Failed
TXN202504174701,ACC55878001,CUST18461393550146836609460976191724058783591948,2887.69,SAR,Debit Card,Subscription,2025-05-21T02:38:30Z,Jordan,Amman,TechZone Electronics,Cancelled
TXN202504174702,ACC90446383,CUST60724166850347258343961910665085381450068573,667.66,JOD,Bank Transfer,Subscription,2025-05-21T02:38:40Z,USA,New York,GlobalShop,Cancelled
TXN202504174703,ACC61918187,CUST99980310623933225985088021220216731351928826,1960.73,EUR,PayPal,Subscription,2025-05-21T02:38:50Z,UAE,Dubai,TechZone Electronics,Pending
TXN202504174704,ACC21056878,CUST22041266023318583334223845300577646039587967,879.38,EUR,PayPal,Mobile Payment,2025-05-21T02:39:00Z,Jordan,Amman,MegaMart,Completed
TXN202504174705,ACC69679948,CUST57392408557193907593761391832503767382353582,160.8,EUR,PayPal,Mobile Payment,2025-05-21T02:39:10Z,India,Mumbai,TechZone Electronics,Failed
TXN202504174706,ACC21175377,CUST82162281915772025275469936096431518219127500,145.86,EGP,Credit Card,Subscription,2025-05-21T02:39:20Z,Egypt,Cairo,QuickBuy,Cancelled
TXN202504174707,ACC60420534,CUST97669383948945219928804902852924505429437411,207.61,EUR,PayPal,In-store Purchase,2025-05-21T02:39:30Z,Egypt,Cairo,eMarket,Cancelled
TXN202504174708,ACC29886958,CUST90585804589787850763796506961431396387691926,81.56,EUR,PayPal,Subscription,2025-05-21T02:39:40Z,India,Mumbai,QuickBuy,Failed
TXN202504174709,ACC28936359,CUST91350139108320965005841808176033492565768333,1167.94,EGP,Credit Card,In-store Purchase,2025-05-21T02:39:50Z,USA,New York,eMarket,Pending
TXN202504174710,ACC68801167,CUST71338434036206301289123605017566818135708634,3616.21,JOD,Debit Card,Online Purchase,2025-05-21T02:40:00Z,India,Mumbai,QuickBuy,Pending
TXN202504174711,ACC37798667,CUST81623223204666436423736233147537315335471895,3256.01,USD,Credit Card,Subscription,2025-05-21T02:40:10Z,UAE,Dubai,DigitalStore,Pending
TXN202504174712,ACC16233628,CUST31465532669572892529096680823105576933421885,331.25,USD,Credit Card,Subscription,2025-05-21T02:40:20Z,Jordan,Amman,TechZone Electronics,Cancelled
TXN202504174713,ACC16437200,CUST23879282302595278680063433999492327345100512,1018.03,JOD,Bank Transfer,Mobile Payment,2025-05-21T02:40:30Z,USA,New York,MegaMart,Completed
TXN202504174714,ACC61193344,CUST48642116863533035101699073251653765840405585,21.64,EGP,PayPal,In-store Purchase,2025-05-21T02:40:40Z,Germany,Berlin,TechZone Electronics,Failed
TXN202504174715,ACC86450599,CUST91125493813752327909722105985051458917025911,3909.57,EGP,PayPal,In-store Purchase,2025-05-21T02:40:50Z,Jordan,Amman,TechZone Electronics,Failed
TXN202504174716,ACC47252791,CUST92071053257677842392198471878554078963741933,1948.94,JOD,Debit Card,In-store Purchase,2025-05-21T02:41:00Z,Germany,Berlin,eMarket,Failed
TXN202504174717,ACC56351661,CUST30785214507526999504656883070820832344304102,2502.11,SAR,Debit Card,Mobile Payment,2025-05-21T02:41:10Z,USA,New York,MegaMart,Pending
TXN202504174718,ACC89004849,CUST61937060931346546696272161737712488505780782,4493.05,EUR,Bank Transfer,Mobile Payment,2025-05-21T02:41:20Z,Germany,Berlin,GlobalShop,Failed
TXN202504174719,ACC74846935,CUST70482883228032872736230344593100356058864768,2047.59,USD,Bank Transfer,Subscription,2025-05-21T02:41:30Z,Jordan,Amman,GlobalShop,Completed
TXN202504174720,ACC25567862,CUST24762141917124451336667870481307065773434498,72.24,EGP,Credit Card,Mobile Payment,2025-05-21T02:41:40Z,India,Mumbai,GlobalShop,Failed
TXN202504174721,ACC16495572,CUST91218532700920781948238081054509289169015065,2257.3,USD,Debit Card,Mobile Payment,2025-05-21T02:41:50Z,USA,New York,MegaMart,Failed
TXN202504174722,ACC39523821,CUST39881300151751039415183566722772982811763360,2379.61,EUR,PayPal,Subscription,2025-05-21T02:42:00Z,USA,New York,QuickBuy,Cancelled
TXN202504174723,ACC93071652,CUST30297491538644013709422746087712249761589295,1116.65,USD,Credit Card,In-store Purchase,2025-05-21T02:42:10Z,Egypt,Cairo,TechZone Electronics,Failed
TXN202504174724,ACC89924738,CUST77458100413519699187040163952073529549943381,1637.93,EGP,Credit Card,Subscription,2025-05-21T02:42:20Z,India,Mumbai,QuickBuy,Pending
TXN202504174725,ACC79015406,CUST25196866651094582302915158384894152067274284,1665.82,JOD,PayPal,In-store Purchase,2025-05-21T02:42:30Z,Egypt,Cairo,MegaMart,Cancelled
TXN202504174726,ACC52010056,CUST08008126370167221711565364711676274001376292,3637.48,JOD,PayPal,Mobile Payment,2025-05-21T02:42:40Z,USA,New York,QuickBuy,Pending
TXN202504174727,ACC44937181,CUST52449451732204670148591478881344805904887711,279.39,USD,Debit Card,Online Purchase,2025-05-21T02:42:50Z,USA,New York,TechZone Electronics,Failed
TXN202504174728,ACC28615682,CUST91593568424589689111252829449134790857371250,3917.18,USD,Credit Card,Mobile Payment,2025-05-21T02:43:00Z,Jordan,Amman,GlobalShop,Pending
TXN202504174729,ACC49491335,CUST52837973264345777772044621446069037677019175,1916.82,JOD,Debit Card,Mobile Payment,2025-05-21T02:43:10Z,UAE,Dubai,GlobalShop,Completed
TXN202504174730,ACC68922131,CUST77208786384271113603028032451835915023794771,4093.03,EUR,Debit Card,Online Purchase,2025-05-21T02:43:20Z,India,Mumbai,TechZone Electronics,Failed
TXN202504174731,ACC68921602,CUST29739766698718255589335000015711105127191517,4188.89,EGP,Debit Card,Mobile Payment,2025-05-21T02:43:30Z,Jordan,Amman,eMarket,Cancelled
TXN202504174732,ACC87914569,CUST96332722991015503202130912957165476816649466,1473.88,EGP,PayPal,Online Purchase,2025-05-21T02:43:40Z,Egypt,Cairo,GlobalShop,Cancelled
TXN202504174733,ACC50563932,CUST58906074388026563291975854757460817593117316,1364.28,JOD,Debit Card,In-store Purchase,2025-05-21T02:43:50Z,UAE,Dubai,DigitalStore,Completed
TXN202504174734,ACC26714911,CUST89964904640919823176876962292071640751162021,4964.79,JOD,PayPal,In-store Purchase,2025-05-21T02:44:00Z,India,Mumbai,QuickBuy,Failed
TXN202504174735,ACC69785826,CUST20274042586999756212027211066241725439320120,3085.72,EUR,PayPal,Online Purchase,2025-05-21T02:44:10Z,India,Mumbai,GlobalShop,Failed
TXN202504174736,ACC94775823,CUST97886854650763119147797092082750522746700229,1604.04,USD,Debit Card,Subscription,2025-05-21T02:44:20Z,USA,New York,MegaMart,Cancelled
TXN202504174737,ACC80402031,CUST58771698102749203437798784821335469720884882,80.74,JOD,Bank Transfer,Online Purchase,2025-05-21T02:44:30Z,USA,New York,TechZone Electronics,Pending
TXN202504174738,ACC36043931,CUST43556965145701830050759808988372234993419578,1610.74,SAR,PayPal,Subscription,2025-05-21T02:44:40Z,Jordan,Amman,QuickBuy,Cancelled
TXN202504174739,ACC39469933,CUST88213319546456611301284434606876849324450880,1735.74,JOD,Credit Card,Subscription,2025-05-21T02:44:50Z,Egypt,Cairo,TechZone Electronics,Completed
TXN202504174740,ACC27379792,CUST52417390972424783624696404488054894202219659,1517.55,JOD,PayPal,Online Purchase,2025-05-21T02:45:00Z,India,Mumbai,QuickBuy,Failed
TXN202504174741,ACC17214194,CUST85008992080808655407801964171715084664461147,2215.32,EGP,Debit Card,In-store Purchase,2025-05-21T02:45:10Z,Germany,Berlin,QuickBuy,Cancelled
TXN202504174742,ACC97086881,CUST73853287896262070538668589573780283487649310,4994.34,USD,Bank Transfer,Mobile Payment,2025-05-21T02:45:20Z,Jordan,Amman,DigitalStore,Failed
TXN202504174743,ACC23026741,CUST57183249940730057572789282856621332181282098,717.78,EUR,PayPal,Online Purchase,2025-05-21T02:45:30Z,USA,New York,eMarket,Failed
TXN202504174744,ACC75825485,CUST16945762215220031735156470443004192957490945,2222.11,EUR,Bank Transfer,In-store Purchase,2025-05-21T02:45:40Z,India,Mumbai,eMarket,Failed
TXN202504174745,ACC58030099,CUST78417574558711467914494395507823380207399183,245.0,EUR,PayPal,Subscription,2025-05-21T02:45:50Z,USA,New York,QuickBuy,Failed
TXN202504174746,ACC45593252,CUST62856156755881067857236528906685550940667940,1589.87,SAR,PayPal,Mobile Payment,2025-05-21T02:46:00Z,India,Mumbai,MegaMart,Pending
TXN202504174747,ACC30493100,CUST56258994949658590661338815782437722668200492,3831.74,EUR,Credit Card,Subscription,2025-05-21T02:46:10Z,Egypt,Cairo,MegaMart,Cancelled
TXN202504174748,ACC52486243,CUST53841956401941107828094200985946128535265317,1550.0,SAR,Credit Card,Subscription,2025-05-21T02:46:20Z,USA,New York,MegaMart,Completed
TXN202504174749,ACC72705742,CUST75796196583044717843362606302593869730172503,4666.62,USD,Bank Transfer,Online Purchase,2025-05-21T02:46:30Z,Jordan,Amman,DigitalStore,Cancelled
TXN202504174750,ACC76262651,CUST71537804533649113809817130111831164866018946,4021.52,SAR,PayPal,In-store Purchase,2025-05-21T02:46:40Z,Egypt,Cairo,eMarket,Completed
TXN202504174751,ACC34288901,CUST90927186045278920671100186381565318019786896,1288.33,SAR,Debit Card,Online Purchase,2025-05-21T02:46:50Z,Jordan,Amman,TechZone Electronics,Pending
TXN202504174752,ACC57621009,CUST00376107038583702252473176767688394339689941,1788.8,EUR,Bank Transfer,In-store Purchase,2025-05-21T02:47:00Z,UAE,Dubai,DigitalStore,Failed
TXN202504174753,ACC79674932,CUST12240503820729985202737661682097322978182850,1765.53,SAR,Credit Card,In-store Purchase,2025-05-21T02:47:10Z,Jordan,Amman,QuickBuy,Completed
TXN202504174754,ACC32661697,CUST97451837464380255391580344212890876740326884,3472.66,JOD,Debit Card,Subscription,2025-05-21T02:47:20Z,Germany,Berlin,DigitalStore,Failed
TXN202504174755,ACC76675674,CUST43944688451031422626850783703376173321963086,2984.36,SAR,Debit Card,Online Purchase,2025-05-21T02:47:30Z,Egypt,Cairo,GlobalShop,Pending
TXN202504174756,ACC52731902,CUST62144486074989549424929507756800285456562430,1212.53,JOD,Debit Card,In-store Purchase,2025-05-21T02:47:40Z,India,Mumbai,TechZone Electronics,Completed
TXN202504174757,ACC22357162,CUST13919373490294318651040825204267656165038664,3118.86,USD,Debit Card,In-store Purchase,2025-05-21T02:47:50Z,USA,New York,eMarket,Cancelled
TXN202504174758,ACC95538443,CUST76102418226387247322015678466174433665543598,2602.01,EGP,Credit Card,Online Purchase,2025-05-21T02:48:00Z,India,Mumbai,MegaMart,Completed
TXN202504174759,ACC84528653,CUST40174967107313563052394527535454425996116961,4337.83,EUR,PayPal,Online Purchase,2025-05-21T02:48:10Z,Jordan,Amman,MegaMart,Completed
TXN202504174760,ACC12871210,CUST89261424907538014984176902739810014888112388,887.18,JOD,Bank Transfer,Online Purchase,2025-05-21T02:48:20Z,India,Mumbai,GlobalShop,Completed
TXN202504174761,ACC28360086,CUST94179617686966005680076202952173299962208470,2816.21,SAR,Debit Card,Online Purchase,2025-05-21T02:48:30Z,Egypt,Cairo,TechZone Electronics,Pending
TXN202504174762,ACC66011860,CUST89898267299634317104541850045938900716496906,164.87,EUR,PayPal,Subscription,2025-05-21T02:48:40Z,Jordan,Amman,QuickBuy,Cancelled
TXN202504174763,ACC62424710,CUST28353086539990624097136546752214699591635505,1971.41,EUR,Bank Transfer,Subscription,2025-05-21T02:48:50Z,UAE,Dubai,eMarket,Pending
TXN202504174764,ACC75015002,CUST94862699015228660793433603032123034802464269,464.53,SAR,Bank Transfer,Online Purchase,2025-05-21T02:49:00Z,India,Mumbai,GlobalShop,Cancelled
TXN202504174765,ACC47617390,CUST01280864585346587479874346184389003314691632,1653.69,JOD,Credit Card,In-store Purchase,2025-05-21T02:49:10Z,India,Mumbai,DigitalStore,Pending
TXN202504174766,ACC84016556,CUST38628082564926603992096090808893248291759331,3873.02,JOD,Credit Card,Mobile Payment,2025-05-21T02:49:20Z,UAE,Dubai,MegaMart,Cancelled
TXN202504174767,ACC19331254,CUST50940950152512078084282297089213750813779130,4363.94,JOD,Credit Card,Subscription,2025-05-21T02:49:30Z,UAE,Dubai,eMarket,Pending
TXN202504174768,ACC99284524,CUST27786882521498441451627333578712255095628017,4783.1,JOD,Bank Transfer,Online Purchase,2025-05-21T02:49:40Z,UAE,Dubai,QuickBuy,Cancelled
TXN202504174769,ACC26025919,CUST02588606344391664261764320312886187413949064,2679.58,JOD,Credit Card,Online Purchase,2025-05-21T02:49:50Z,USA,New York,GlobalShop,Failed
TXN202504174770,ACC73305607,CUST11696125378063401341265911688303843532504060,2177.18,EUR,Credit Card,Subscription,2025-05-21T02:50:00Z,India,Mumbai,eMarket,Pending
TXN202504174771,ACC42848457,CUST70684574982761175846006615977245904924358207,20.91,SAR,Credit Card,Online Purchase,2025-05-21T02:50:10Z,UAE,Dubai,TechZone Electronics,Pending
TXN202504174772,ACC84234523,CUST82010035425362668031607185971949968283472975,4986.22,EGP,Debit Card,In-store Purchase,2025-05-21T02:50:20Z,USA,New York,QuickBuy,Completed
TXN202504174773,ACC31741567,CUST31274403563121710767878229590194176584244492,4251.87,SAR,Debit Card,Mobile Payment,2025-05-21T02:50:30Z,USA,New York,GlobalShop,Failed
TXN202504174774,ACC25440220,CUST02091109446681379074172004243431534613999392,401.89,EGP,Debit Card,In-store Purchase,2025-05-21T02:50:40Z,Egypt,Cairo,MegaMart,Completed
TXN202504174775,ACC83772628,CUST10045113777422284181586967796913497883429887,4368.53,SAR,Bank Transfer,Mobile Payment,2025-05-21T02:50:50Z,UAE,Dubai,eMarket,Completed
TXN202504174776,ACC67220447,CUST95206765157860126794667178605594019979129520,110.37,SAR,Debit Card,In-store Purchase,2025-05-21T02:51:00Z,UAE,Dubai,MegaMart,Completed
TXN202504174777,ACC44828710,CUST01010007401238928785551153394297522492816201,2844.22,JOD,PayPal,Online Purchase,2025-05-21T02:51:10Z,USA,New York,GlobalShop,Failed
TXN202504174778,ACC88623518,CUST51779631313995506397959900687456355309001565,2172.64,USD,Bank Transfer,Online Purchase,2025-05-21T02:51:20Z,UAE,Dubai,QuickBuy,Completed
TXN202504174779,ACC24826703,CUST14404424891315236611163835664717203707452966,742.02,EUR,Credit Card,Online Purchase,2025-05-21T02:51:30Z,USA,New York,QuickBuy,Failed
TXN202504174780,ACC41139730,CUST61315468231202377725222617862850069561226720,714.09,JOD,Debit Card,Online Purchase,2025-05-21T02:51:40Z,USA,New York,QuickBuy,Cancelled
TXN202504174781,ACC82030381,CUST76546569306156725116921091872489920919486908,4861.33,SAR,Bank Transfer,Online Purchase,2025-05-21T02:51:50Z,UAE,Dubai,GlobalShop,Completed
TXN202504174782,ACC45935473,CUST88879088283766515961739462242129519091612424,2785.09,EGP,PayPal,Online Purchase,2025-05-21T02:52:00Z,Egypt,Cairo,MegaMart,Completed
TXN202504174783,ACC49477159,CUST40128146284938658364805831863192892381261185,4944.92,EUR,PayPal,Online Purchase,2025-05-21T02:52:10Z,Jordan,Amman,TechZone Electronics,Completed
TXN202504174784,ACC58301793,CUST80313774246020241750515739714427918648443799,1997.3,SAR,Bank Transfer,Subscription,2025-05-21T02:52:20Z,Egypt,Cairo,MegaMart,Failed
TXN202504174785,ACC61140754,CUST90682931762641407848935658657011268768505742,4892.78,JOD,Debit Card,Subscription,2025-05-21T02:52:30Z,Germany,Berlin,eMarket,Cancelled
TXN202504174786,ACC63280289,CUST16432981487485687559012281079368979446422197,3288.95,EGP,Credit Card,Mobile Payment,2025-05-21T02:52:40Z,USA,New York,TechZone Electronics,Pending
TXN202504174787,ACC21892946,CUST50509589825537671327008933281198366537375353,4343.9,USD,Bank Transfer,Subscription,2025-05-21T02:52:50Z,India,Mumbai,eMarket,Failed
TXN202504174788,ACC96641492,CUST24710509914055311959005678363874450783052746,276.62,EGP,Debit Card,Online Purchase,2025-05-21T02:53:00Z,India,Mumbai,QuickBuy,Cancelled
TXN202504174789,ACC80431144,CUST10518901167343097761173233302562493758037640,4494.61,SAR,Debit Card,Online Purchase,2025-05-21T02:53:10Z,Egypt,Cairo,DigitalStore,Completed
TXN202504174790,ACC24861616,CUST51560954350220356595404651064100943083124065,828.31,JOD,Bank Transfer,Mobile Payment,2025-05-21T02:53:20Z,USA,New York,QuickBuy,Pending
TXN202504174791,ACC99851548,CUST64722336696889712501935414127053095902052958,24.48,SAR,PayPal,Online Purchase,2025-05-21T02:53:30Z,Germany,Berlin,DigitalStore,Failed
TXN202504174792,ACC87570842,CUST36079141053514766445099770883227654693849312,4142.37,USD,Debit Card,Online Purchase,2025-05-21T02:53:40Z,India,Mumbai,MegaMart,Pending
TXN202504174793,ACC72207089,CUST63603744825881442634328063291059231797627109,4584.1,EUR,Debit Card,Subscription,2025-05-21T02:53:50Z,India,Mumbai,GlobalShop,Failed
TXN202504174794,ACC75894248,CUST12266000155383442068810579728624395520958795,548.21,USD,Debit Card,In-store Purchase,2025-05-21T02:54:00Z,Germany,Berlin,GlobalShop,Completed
TXN202504174795,ACC30375552,CUST06449432227889671504630358869780193926341441,2242.24,USD,Credit Card,In-store Purchase,2025-05-21T02:54:10Z,Jordan,Amman,MegaMart,Cancelled
TXN202504174796,ACC51598360,CUST19858384033546946760953801161343756708282166,1069.93,JOD,PayPal,In-store Purchase,2025-05-21T02:54:20Z,USA,New York,GlobalShop,Cancelled
TXN202504174797,ACC21287263,CUST59897478871895838509915367092099058862005106,1412.45,EUR,Credit Card,Subscription,2025-05-21T02:54:30Z,India,Mumbai,DigitalStore,Failed
TXN202504174798,ACC14501131,CUST73298226565175532867102830132361634436585296,4646.16,JOD,Bank Transfer,Mobile Payment,2025-05-21T02:54:40Z,Jordan,Amman,DigitalStore,Failed
TXN202504174799,ACC58881562,CUST37250313378005573056213692810280614914978046,4947.02,EUR,Debit Card,In-store Purchase,2025-05-21T02:54:50Z,USA,New York,QuickBuy,Cancelled
TXN202504174800,ACC72817267,CUST33790810033729841447072462263442934818462305,1273.97,JOD,PayPal,Online Purchase,2025-05-21T02:55:00Z,Germany,Berlin,MegaMart,Completed
TXN202504174801,ACC31340415,CUST37695704414848083315383834550972840333026752,3016.02,EGP,PayPal,Subscription,2025-05-21T02:55:10Z,UAE,Dubai,MegaMart,Cancelled
TXN202504174802,ACC27212440,CUST14444170156135882713281583402474314203420053,3786.25,EUR,Debit Card,Online Purchase,2025-05-21T02:55:20Z,Jordan,Amman,QuickBuy,Failed
TXN202504174803,ACC75208150,CUST21115560855979205368532911096445345684029165,2769.82,JOD,Credit Card,Mobile Payment,2025-05-21T02:55:30Z,Jordan,Amman,TechZone Electronics,Cancelled
TXN202504174804,ACC97631941,CUST87289777103274387252152613699891287915105129,2166.59,JOD,PayPal,Subscription,2025-05-21T02:55:40Z,Germany,Berlin,MegaMart,Pending
TXN202504174805,ACC63923232,CUST59018011034161137637708114143025087086854153,302.58,EGP,Bank Transfer,In-store Purchase,2025-05-21T02:55:50Z,USA,New York,eMarket,Pending
TXN202504174806,ACC81489314,CUST33315918365751287207695891374437554956985836,3809.2,EGP,Credit Card,Online Purchase,2025-05-21T02:56:00Z,USA,New York,QuickBuy,Failed
TXN202504174807,ACC61783597,CUST46178937670959059237987992592945898650129601,4154.69,EUR,PayPal,Online Purchase,2025-05-21T02:56:10Z,Egypt,Cairo,GlobalShop,Failed
TXN202504174808,ACC18946608,CUST98299646749192358658296902665737416421277247,715.1,USD,Credit Card,Online Purchase,2025-05-21T02:56:20Z,Egypt,Cairo,QuickBuy,Pending
TXN202504174809,ACC21609470,CUST77248879590060527787613327957625119623856627,4542.22,USD,PayPal,Subscription,2025-05-21T02:56:30Z,USA,New York,DigitalStore,Completed
TXN202504174810,ACC13001967,CUST81857322949055937324469971025209483145162601,2495.41,SAR,PayPal,Mobile Payment,2025-05-21T02:56:40Z,Germany,Berlin,DigitalStore,Pending
TXN202504174811,ACC30554210,CUST33821706557252080631980588842835284844724982,3138.2,USD,Credit Card,In-store Purchase,2025-05-21T02:56:50Z,USA,New York,TechZone Electronics,Failed
TXN202504174812,ACC47565388,CUST58321840803661581550138477582985249541071528,2435.33,USD,PayPal,Mobile Payment,2025-05-21T02:57:00Z,Jordan,Amman,GlobalShop,Pending
TXN202504174813,ACC98203610,CUST46926004842665508189217058872883319997055724,1320.72,SAR,PayPal,Online Purchase,2025-05-21T02:57:10Z,UAE,Dubai,GlobalShop,Pending
TXN202504174814,ACC96532585,CUST35387341596715190562336556153609268034169201,960.47,EUR,Debit Card,Mobile Payment,2025-05-21T02:57:20Z,Egypt,Cairo,TechZone Electronics,Completed
TXN202504174815,ACC60571977,CUST62274078077683734208762655327640041266394628,4433.46,EUR,Debit Card,Online Purchase,2025-05-21T02:57:30Z,Jordan,Amman,eMarket,Pending
TXN202504174816,ACC37401858,CUST22397417030715343336111003444598852042823008,686.14,EGP,Debit Card,Subscription,2025-05-21T02:57:40Z,USA,New York,DigitalStore,Pending
TXN202504174817,ACC65061809,CUST71873746606798115151325751383421123111043694,1680.61,JOD,Credit Card,Mobile Payment,2025-05-21T02:57:50Z,Jordan,Amman,MegaMart,Cancelled
TXN202504174818,ACC18639742,CUST22176899507381173530679121205076527761808613,1881.53,JOD,Credit Card,Mobile Payment,2025-05-21T02:58:00Z,Egypt,Cairo,QuickBuy,Completed
TXN202504174819,ACC17026729,CUST24695835992442455485674320648488143180230740,1702.1,SAR,Bank Transfer,Online Purchase,2025-05-21T02:58:10Z,Germany,Berlin,TechZone Electronics,Failed
TXN202504174820,ACC94083590,CUST82349222209301238061153870865583198397435668,4340.58,SAR,Credit Card,In-store Purchase,2025-05-21T02:58:20Z,Egypt,Cairo,MegaMart,Completed
TXN202504174821,ACC35994542,CUST93395070788454765461039256291713270415193380,1377.97,EUR,Bank Transfer,Mobile Payment,2025-05-21T02:58:30Z,Jordan,Amman,MegaMart,Failed
TXN202504174822,ACC80492147,CUST67577718942272793968113653680016077127625446,1109.48,USD,Bank Transfer,Online Purchase,2025-05-21T02:58:40Z,Egypt,Cairo,TechZone Electronics,Failed
TXN202504174823,ACC10990221,CUST55267042020235442401601521564902211275132014,1117.76,EUR,Credit Card,Subscription,2025-05-21T02:58:50Z,Egypt,Cairo,QuickBuy,Pending
TXN202504174824,ACC79293445,CUST25191436814592248078713421207334405603824285,3276.46,SAR,Debit Card,Subscription,2025-05-21T02:59:00Z,India,Mumbai,TechZone Electronics,Failed
TXN202504174825,ACC81966776,CUST89153389347414483172020757975012234464445787,1560.86,EUR,Bank Transfer,Subscription,2025-05-21T02:59:10Z,UAE,Dubai,GlobalShop,Cancelled
TXN202504174826,ACC37923310,CUST07759717400248201368367773609381893459308770,2695.43,SAR,Debit Card,Online Purchase,2025-05-21T02:59:20Z,USA,New York,GlobalShop,Failed
TXN202504174827,ACC24558089,CUST56506158038646595653282048832959145487024505,3899.47,JOD,Debit Card,In-store Purchase,2025-05-21T02:59:30Z,Jordan,Amman,eMarket,Pending
TXN202504174828,ACC84303546,CUST89431461768187137884947844232009066359633718,2980.42,SAR,Bank Transfer,Mobile Payment,2025-05-21T02:59:40Z,USA,New York,TechZone Electronics,Pending
TXN202504174829,ACC42172323,CUST74255139843623209884637097873474855257073608,4990.57,EUR,Debit Card,Subscription,2025-05-21T02:59:50Z,Germany,Berlin,DigitalStore,Cancelled
TXN202504174830,ACC74631067,CUST06875634841401727727485288598565038119089440,2159.39,USD,Credit Card,Mobile Payment,2025-05-21T03:00:00Z,India,Mumbai,GlobalShop,Pending
TXN202504174831,ACC23034851,CUST52415739280311916131782514288516758915447829,180.54,SAR,PayPal,In-store Purchase,2025-05-21T03:00:10Z,Germany,Berlin,QuickBuy,Completed
TXN202504174832,ACC70533716,CUST48518913964509736942931309963714148836400588,574.0,SAR,Credit Card,Mobile Payment,2025-05-21T03:00:20Z,Egypt,Cairo,QuickBuy,Pending
TXN202504174833,ACC65425456,CUST57167116656230494470746202509336127188968047,1887.87,JOD,Debit Card,In-store Purchase,2025-05-21T03:00:30Z,India,Mumbai,TechZone Electronics,Failed
TXN202504174834,ACC83132633,CUST88565647527047163773669835279035336558905413,3499.1,SAR,Credit Card,Online Purchase,2025-05-21T03:00:40Z,Germany,Berlin,MegaMart,Completed
TXN202504174835,ACC24453203,CUST25067935745325251178014305790071905978624716,4115.95,SAR,Debit Card,In-store Purchase,2025-05-21T03:00:50Z,USA,New York,GlobalShop,Failed
TXN202504174836,ACC59400818,CUST77928570570425654932818724343776166235154783,1592.91,SAR,Debit Card,Mobile Payment,2025-05-21T03:01:00Z,USA,New York,GlobalShop,Failed
TXN202504174837,ACC23712917,CUST13607589338854534315129270684629716783292726,3177.49,USD,Debit Card,In-store Purchase,2025-05-21T03:01:10Z,Germany,Berlin,eMarket,Pending
