transaction_id,account_number,customer_id,amount,currency,payment_method,payment_type,transaction_date,country,city,merchant_name,status
TXN202505123555,ACC48750535,CUST333620176210831104726327721148833975179,475.87,USD,DebitCard,Subscription,2025-05-12T14:56:15Z,USA,New York,Walmart,Pending
TXN202505123556,ACC60563767,CUST55220227691302535928925695635644080196,1153.64,USD,CreditCard,Mobile Payment,2025-05-12T14:56:20Z,Germany,Berlin,Netflix,Completed
TXN202505123557,ACC72719823,CUST326021387264475001157321797292344269089,1396.98,EUR,CreditCard,POS,2025-05-12T14:56:25Z,UAE,Dubai,Apple,Completed
TXN202505123558,ACC35504813,CUST83755473209755515850848449075246665034,1422.93,EGP,Cash,Mobile Payment,2025-05-12T14:56:30Z,USA,New York,Netflix,Pending
TXN202505123559,ACC57769222,CUST319242732645839911977940852172698094369,134.4,USD,PayPal,Mobile Payment,2025-05-12T14:56:35Z,USA,New York,QuickBuy,Pending
TXN202505123560,ACC49433342,CUST333620176210831104726327721148833975179,2800.39,EGP,PayPal,POS,2025-05-12T14:56:40Z,Germany,Berlin,DigitalStore,Completed
TXN202505123561,ACC93695353,CUST239076043056294009658479384624614306053,190.39,USD,Cash,Online Purchase,2025-05-12T14:56:45Z,Germany,Berlin,Walmart,Cancelled
TXN202505123562,ACC45349573,CUST208345683169404825068763427264797936400,3726.26,USD,CreditCard,POS,2025-05-12T14:56:50Z,Egypt,Cairo,QuickBuy,Completed
TXN202505123563,ACC54382457,CUST140273705531473532802205298502630970919,2471.0,EGP,DebitCard,Subscription,2025-05-12T14:56:55Z,Egypt,Cairo,QuickBuy,Completed
TXN202505123564,ACC20618793,CUST260891525990560878853783872790128971588,741.24,AED,PayPal,POS,2025-05-12T14:57:00Z,Egypt,Cairo,Walmart,Pending
TXN202505123565,ACC88913271,CUST333620176210831104726327721148833975179,127.47,AED,PayPal,Online Purchase,2025-05-12T14:57:05Z,Egypt,Cairo,DigitalStore,Cancelled
TXN202505123566,ACC16666454,CUST148271803503420219596300862710675606674,3969.89,EUR,PayPal,Subscription,2025-05-12T14:57:10Z,USA,New York,eBay,Cancelled
TXN202505123567,ACC25418479,CUST76421846101488282090214538248780900232,25.31,USD,CreditCard,Online Purchase,2025-05-12T14:57:15Z,Egypt,Cairo,Walmart,Cancelled
TXN202505123568,ACC26158320,CUST240530189831562938813699409766631275632,3855.96,AED,CreditCard,Subscription,2025-05-12T14:57:20Z,USA,New York,DigitalStore,Pending
TXN202505123569,ACC28277425,CUST204733682863161541988890127078319978055,3210.51,USD,DebitCard,Online Purchase,2025-05-12T14:57:25Z,UAE,Dubai,Netflix,Completed
TXN202505123570,ACC28827018,CUST333620176210831104726327721148833975179,1238.52,USD,Cash,Subscription,2025-05-12T14:57:30Z,UAE,Dubai,DigitalStore,Cancelled
TXN202505123571,ACC77727393,CUST116440271693478247105885777280870577689,1642.53,USD,Cash,Online Purchase,2025-05-12T14:57:35Z,USA,New York,eBay,Completed
TXN202505123572,ACC65820756,CUST150324534233565489927357671979486316476,704.76,USD,PayPal,POS,2025-05-12T14:57:40Z,USA,New York,DigitalStore,Completed
TXN202505123573,ACC87850210,CUST174785069734538588987580149610183591545,1933.49,EUR,CreditCard,Mobile Payment,2025-05-12T14:57:45Z,UAE,Dubai,QuickBuy,Cancelled
TXN202505123574,ACC69487347,CUST207558164342069761625056452032065322398,4777.68,AED,PayPal,Online Purchase,2025-05-12T14:57:50Z,UAE,Dubai,Netflix,Cancelled
TXN202505123575,ACC31682117,CUST333620176210831104726327721148833975179,4484.67,AED,DebitCard,Subscription,2025-05-12T14:57:55Z,USA,New York,Walmart,Completed
TXN202505123576,ACC23446054,CUST71559236905655398519693496149321816170,2878.88,EUR,PayPal,Mobile Payment,2025-05-12T14:58:00Z,Germany,Berlin,Apple,Pending
TXN202505123577,ACC10970559,CUST47022733794238672543640327092072202710,3236.58,USD,PayPal,Online Purchase,2025-05-12T14:58:05Z,USA,New York,Amazon,Cancelled
TXN202505123578,ACC65421447,CUST15402238544151701151244992274655444397,2080.63,AED,CreditCard,Online Purchase,2025-05-12T14:58:10Z,USA,New York,QuickBuy,Pending
TXN202505123579,ACC92447973,CUST333620176210831104726327721148833975179,1139.06,EUR,DebitCard,Mobile Payment,2025-05-12T14:58:15Z,UAE,Dubai,Carrefour,Pending
TXN202505123580,ACC96225359,CUST333620176210831104726327721148833975179,1286.37,USD,PayPal,Subscription,2025-05-12T14:58:20Z,Egypt,Cairo,Apple,Completed
TXN202505123581,ACC26181353,CUST23201754423621628719094765351501962484,38.13,USD,DebitCard,POS,2025-05-12T14:58:25Z,UAE,Dubai,QuickBuy,Completed
TXN202505123582,ACC87152719,CUST262760059733763092305714585656477329356,668.99,AED,CreditCard,Mobile Payment,2025-05-12T14:58:30Z,UAE,Dubai,eBay,Completed
TXN202505123583,ACC14890459,CUST15402238544151701151244992274655444397,2480.53,USD,PayPal,Mobile Payment,2025-05-12T14:58:35Z,UAE,Dubai,Apple,Completed
TXN202505123584,ACC42828270,CUST239076043056294009658479384624614306053,1436.43,USD,Cash,Mobile Payment,2025-05-12T14:58:40Z,USA,New York,eBay,Completed
TXN202505123585,ACC30099768,CUST333620176210831104726327721148833975179,2236.06,EGP,PayPal,Mobile Payment,2025-05-12T14:58:45Z,Germany,Berlin,Carrefour,Pending
TXN202505123586,ACC54089395,CUST206708710558444052801231888525906734704,3256.15,AED,DebitCard,Mobile Payment,2025-05-12T14:58:50Z,Germany,Berlin,Walmart,Cancelled
TXN202505123587,ACC41291885,CUST293976141921993353649939699050996614504,24.49,AED,PayPal,Mobile Payment,2025-05-12T14:58:55Z,UAE,Dubai,eBay,Cancelled
TXN202505123588,ACC42428946,CUST71559236905655398519693496149321816170,1381.78,AED,Cash,POS,2025-05-12T14:59:00Z,Germany,Berlin,QuickBuy,Pending
TXN202505123589,ACC97547178,CUST71721635929854501763915523594004081546,837.38,EUR,PayPal,Online Purchase,2025-05-12T14:59:05Z,Egypt,Cairo,Amazon,Cancelled
TXN202505123590,ACC45788411,CUST333620176210831104726327721148833975179,2275.33,EGP,Cash,POS,2025-05-12T14:59:10Z,Germany,Berlin,eBay,Cancelled
TXN202505123591,ACC65278224,CUST210123648779073545445627310068117696078,1064.27,EUR,DebitCard,Subscription,2025-05-12T14:59:15Z,UAE,Dubai,Walmart,Pending
TXN202505123592,ACC82088383,CUST268012495934654436358438301427136623146,2614.18,EGP,DebitCard,Mobile Payment,2025-05-12T14:59:20Z,UAE,Dubai,Walmart,Cancelled
TXN202505123593,ACC73293826,CUST98256440308571642624304518051978189163,3174.71,EUR,PayPal,POS,2025-05-12T14:59:25Z,Germany,Berlin,eBay,Completed
TXN202505123594,ACC86535538,CUST27212312953779853812001329568581165066,1550.85,EUR,PayPal,Subscription,2025-05-12T14:59:30Z,Egypt,Cairo,eBay,Pending
TXN202505123595,ACC80859522,CUST333620176210831104726327721148833975179,3806.95,USD,CreditCard,Mobile Payment,2025-05-12T14:59:35Z,Egypt,Cairo,Carrefour,Completed
TXN202505123596,ACC50499465,CUST36681535117413249627573990390097572852,3119.28,EUR,Cash,POS,2025-05-12T14:59:40Z,USA,New York,Apple,Cancelled
TXN202505123597,ACC22045503,CUST246654374240647226312171061192607027324,3022.77,USD,Cash,Online Purchase,2025-05-12T14:59:45Z,USA,New York,Walmart,Pending
TXN202505123598,ACC85718768,CUST312045130248503331834344715503641743137,3566.55,USD,Cash,Subscription,2025-05-12T14:59:50Z,USA,New York,QuickBuy,Cancelled
TXN202505123599,ACC28603723,CUST319242732645839911977940852172698094369,3560.71,AED,Cash,POS,2025-05-12T14:59:55Z,Germany,Berlin,eBay,Cancelled
TXN202505123600,ACC75072984,CUST333620176210831104726327721148833975179,1263.52,EGP,DebitCard,POS,2025-05-12T15:00:00Z,UAE,Dubai,eBay,Pending
TXN202505123601,ACC61133834,CUST223908462131269987455783942216571606159,3745.16,EUR,DebitCard,Mobile Payment,2025-05-12T15:00:05Z,Egypt,Cairo,DigitalStore,Completed
TXN202505123602,ACC83292330,CUST104030131387983679592865510179479410637,3922.83,EGP,CreditCard,POS,2025-05-12T15:00:10Z,Egypt,Cairo,Apple,Pending
TXN202505123603,ACC59380467,CUST68086071343199966454584873547556507645,4734.05,USD,DebitCard,Mobile Payment,2025-05-12T15:00:15Z,Egypt,Cairo,Apple,Pending
TXN202505123604,ACC71438574,CUST47022733794238672543640327092072202710,1748.72,AED,Cash,Mobile Payment,2025-05-12T15:00:20Z,Germany,Berlin,eBay,Cancelled
TXN202505123605,ACC33120725,CUST333620176210831104726327721148833975179,4709.65,EGP,PayPal,POS,2025-05-12T15:00:25Z,USA,New York,DigitalStore,Completed
TXN202505123606,ACC33576956,CUST12015145080041605766035150770235740108,2393.84,EUR,DebitCard,Online Purchase,2025-05-12T15:00:30Z,USA,New York,Netflix,Pending
TXN202505123607,ACC52968794,CUST148135616557918275025078558754371163233,1231.94,EGP,PayPal,Online Purchase,2025-05-12T15:00:35Z,UAE,Dubai,Apple,Completed
TXN202505123608,ACC48646245,CUST262760059733763092305714585656477329356,1646.73,AED,DebitCard,POS,2025-05-12T15:00:40Z,UAE,Dubai,Carrefour,Completed
TXN202505123609,ACC86218912,CUST177445190175516559848478784793203750290,2417.92,EUR,CreditCard,Mobile Payment,2025-05-12T15:00:45Z,Egypt,Cairo,Walmart,Cancelled
TXN202505123610,ACC74920376,CUST333620176210831104726327721148833975179,1677.15,EUR,Cash,Mobile Payment,2025-05-12T15:00:50Z,Egypt,Cairo,eBay,Cancelled
TXN202505123611,ACC71072483,CUST148135616557918275025078558754371163233,4091.7,EGP,Cash,POS,2025-05-12T15:00:55Z,UAE,Dubai,eBay,Cancelled
TXN202505123612,ACC77975087,CUST115699183046934657894175437146802234190,3237.25,AED,PayPal,Online Purchase,2025-05-12T15:01:00Z,USA,New York,DigitalStore,Pending
TXN202505123613,ACC44231214,CUST148271803503420219596300862710675606674,3072.17,EGP,DebitCard,Online Purchase,2025-05-12T15:01:05Z,USA,New York,DigitalStore,Cancelled
TXN202505123614,ACC43459097,CUST240530189831562938813699409766631275632,1684.82,EUR,Cash,Subscription,2025-05-12T15:01:10Z,Germany,Berlin,Apple,Cancelled
TXN202505123615,ACC84697258,CUST333620176210831104726327721148833975179,3259.9,EGP,Cash,Online Purchase,2025-05-12T15:01:15Z,UAE,Dubai,Amazon,Cancelled
TXN202505123616,ACC36352115,CUST291663900939964335384248672688566369703,3486.66,EGP,CreditCard,Mobile Payment,2025-05-12T15:01:20Z,Germany,Berlin,Carrefour,Cancelled
TXN202505123617,ACC98310720,CUST157646704410325706591379063078425588882,2455.32,EUR,DebitCard,POS,2025-05-12T15:01:25Z,Germany,Berlin,Amazon,Pending
TXN202505123618,ACC49401024,CUST115699183046934657894175437146802234190,3232.91,EUR,Cash,POS,2025-05-12T15:01:30Z,USA,New York,QuickBuy,Cancelled
TXN202505123619,ACC15324330,CUST9239261441678578408195247017541709530,282.22,EGP,CreditCard,Mobile Payment,2025-05-12T15:01:35Z,Egypt,Cairo,Amazon,Cancelled
TXN202505123620,ACC26243803,CUST333620176210831104726327721148833975179,2381.36,EGP,DebitCard,Mobile Payment,2025-05-12T15:01:40Z,Egypt,Cairo,QuickBuy,Cancelled
TXN202505123621,ACC39965022,CUST262760059733763092305714585656477329356,646.81,EUR,DebitCard,Subscription,2025-05-12T15:01:45Z,Egypt,Cairo,eBay,Pending
TXN202505123622,ACC32945851,CUST37648854355278832597147570063541047850,286.65,EGP,DebitCard,POS,2025-05-12T15:01:50Z,USA,New York,Apple,Cancelled
TXN202505123623,ACC57908229,CUST312045130248503331834344715503641743137,3693.7,EUR,DebitCard,POS,2025-05-12T15:01:55Z,USA,New York,DigitalStore,Pending
TXN202505123624,ACC88647342,CUST319242732645839911977940852172698094369,430.64,AED,CreditCard,Online Purchase,2025-05-12T15:02:00Z,UAE,Dubai,eBay,Cancelled
TXN202505123625,ACC14122361,CUST333620176210831104726327721148833975179,3173.47,EGP,CreditCard,Subscription,2025-05-12T15:02:05Z,Germany,Berlin,Amazon,Completed
TXN202505123626,ACC19473862,CUST15402238544151701151244992274655444397,2170.26,EGP,PayPal,Subscription,2025-05-12T15:02:10Z,UAE,Dubai,Apple,Completed
TXN202505123627,ACC41312457,CUST109311705500152489273796924913114507608,2348.02,EUR,CreditCard,Mobile Payment,2025-05-12T15:02:15Z,Egypt,Cairo,QuickBuy,Completed
TXN202505123628,ACC36377912,CUST36681535117413249627573990390097572852,4017.12,EUR,PayPal,Mobile Payment,2025-05-12T15:02:20Z,UAE,Dubai,Netflix,Pending
TXN202505123629,ACC45546646,CUST36697195156699027022920129837313207715,2754.68,AED,PayPal,Subscription,2025-05-12T15:02:25Z,UAE,Dubai,QuickBuy,Pending
TXN202505123630,ACC48828358,CUST333620176210831104726327721148833975179,4582.17,EGP,CreditCard,Mobile Payment,2025-05-12T15:02:30Z,UAE,Dubai,QuickBuy,Pending
TXN202505123631,ACC62698927,CUST89219390567230209452347506632527624121,1781.69,AED,CreditCard,Subscription,2025-05-12T15:02:35Z,Germany,Berlin,QuickBuy,Pending
TXN202505123632,ACC73530676,CUST140273705531473532802205298502630970919,1369.13,USD,Cash,Subscription,2025-05-12T15:02:40Z,Egypt,Cairo,Apple,Cancelled
TXN202505123633,ACC20078564,CUST71721635929854501763915523594004081546,3119.28,EUR,PayPal,Online Purchase,2025-05-12T15:02:45Z,Egypt,Cairo,Amazon,Cancelled
TXN202505123634,ACC43914584,CUST177445190175516559848478784793203750290,2200.5,EGP,PayPal,Online Purchase,2025-05-12T15:02:50Z,Egypt,Cairo,Walmart,Pending
TXN202505123635,ACC19233181,CUST333620176210831104726327721148833975179,4375.87,USD,Cash,Subscription,2025-05-12T15:02:55Z,Egypt,Cairo,Carrefour,Pending
TXN202505123636,ACC51686360,CUST47022733794238672543640327092072202710,4986.35,AED,DebitCard,POS,2025-05-12T15:03:00Z,USA,New York,QuickBuy,Completed
TXN202505123637,ACC53936640,CUST12015145080041605766035150770235740108,4790.95,USD,CreditCard,Subscription,2025-05-12T15:03:05Z,USA,New York,eBay,Pending
TXN202505123638,ACC50596506,CUST182638500287319553796690653882180440845,2493.23,AED,CreditCard,Mobile Payment,2025-05-12T15:03:10Z,USA,New York,Amazon,Completed
TXN202505123639,ACC45081039,CUST291663900939964335384248672688566369703,36.1,AED,PayPal,POS,2025-05-12T15:03:15Z,Germany,Berlin,Amazon,Pending
TXN202505123640,ACC29265433,CUST333620176210831104726327721148833975179,857.97,USD,PayPal,Online Purchase,2025-05-12T15:03:20Z,Egypt,Cairo,Netflix,Completed
TXN202505123641,ACC19830385,CUST208345683169404825068763427264797936400,3029.57,EUR,DebitCard,Online Purchase,2025-05-12T15:03:25Z,UAE,Dubai,Carrefour,Cancelled
TXN202505123642,ACC58390172,CUST238521612287154569893422242780588377278,3033.27,EGP,DebitCard,Subscription,2025-05-12T15:03:30Z,USA,New York,Carrefour,Completed
TXN202505123643,ACC26505221,CUST290037014304677401236742726070412438861,3824.75,EUR,PayPal,Subscription,2025-05-12T15:03:35Z,UAE,Dubai,Walmart,Completed
TXN202505123644,ACC52171635,CUST291663900939964335384248672688566369703,3063.07,USD,CreditCard,Subscription,2025-05-12T15:03:40Z,UAE,Dubai,Walmart,Completed
TXN202505123645,ACC38192366,CUST333620176210831104726327721148833975179,2987.93,EGP,CreditCard,POS,2025-05-12T15:03:45Z,UAE,Dubai,eBay,Cancelled
TXN202505123646,ACC69279722,CUST106819613324283388710350164975174872386,144.49,USD,Cash,Mobile Payment,2025-05-12T15:03:50Z,UAE,Dubai,Amazon,Pending
TXN202505123647,ACC84767101,CUST106819613324283388710350164975174872386,3850.67,USD,DebitCard,Online Purchase,2025-05-12T15:03:55Z,Egypt,Cairo,Carrefour,Cancelled
TXN202505123648,ACC36549682,CUST251727907889007393697169127365870783683,3102.51,EGP,PayPal,Subscription,2025-05-12T15:04:00Z,UAE,Dubai,Walmart,Cancelled
TXN202505123649,ACC60350780,CUST36681535117413249627573990390097572852,3142.82,EGP,DebitCard,Subscription,2025-05-12T15:04:05Z,Germany,Berlin,Apple,Pending
TXN202505123650,ACC10068059,CUST333620176210831104726327721148833975179,3170.07,AED,CreditCard,Online Purchase,2025-05-12T15:04:10Z,Germany,Berlin,Netflix,Completed
TXN202505123651,ACC87740843,CUST333620176210831104726327721148833975179,1941.52,AED,DebitCard,Subscription,2025-05-12T15:04:15Z,Germany,Berlin,Apple,Cancelled
TXN202505123652,ACC30041399,CUST87738211661428123554186732600783757434,256.26,USD,DebitCard,Subscription,2025-05-12T15:04:20Z,Germany,Berlin,Walmart,Cancelled
TXN202505123653,ACC92426609,CUST116440271693478247105885777280870577689,2503.49,EGP,PayPal,Online Purchase,2025-05-12T15:04:25Z,USA,New York,Carrefour,Cancelled
TXN202505123654,ACC52803675,CUST207558164342069761625056452032065322398,3134.51,EGP,Cash,POS,2025-05-12T15:04:30Z,Germany,Berlin,eBay,Pending
TXN202505123655,ACC69474106,CUST333620176210831104726327721148833975179,1652.71,USD,DebitCard,POS,2025-05-12T15:04:35Z,Egypt,Cairo,QuickBuy,Pending
TXN202505123656,ACC20965685,CUST98256440308571642624304518051978189163,1477.26,EGP,Cash,POS,2025-05-12T15:04:40Z,Germany,Berlin,Netflix,Pending
TXN202505123657,ACC89163767,CUST108797526598747512783267850161782056358,4069.0,AED,DebitCard,POS,2025-05-12T15:04:45Z,UAE,Dubai,QuickBuy,Completed
TXN202505123658,ACC15970085,CUST97389664224579445837239780102615940489,2379.63,EGP,PayPal,Subscription,2025-05-12T15:04:50Z,USA,New York,Amazon,Completed
TXN202505123659,ACC92206679,CUST262760059733763092305714585656477329356,1214.5,EUR,CreditCard,Mobile Payment,2025-05-12T15:04:55Z,Egypt,Cairo,Amazon,Pending
TXN202505123660,ACC28957827,CUST333620176210831104726327721148833975179,4994.27,USD,DebitCard,Mobile Payment,2025-05-12T15:05:00Z,Germany,Berlin,Netflix,Cancelled
TXN202505123661,ACC97981555,CUST210123648779073545445627310068117696078,1918.36,EUR,Cash,Online Purchase,2025-05-12T15:05:05Z,UAE,Dubai,Netflix,Completed
TXN202505123662,ACC47114933,CUST328831569523420234198124080826549887988,1727.11,EGP,PayPal,Subscription,2025-05-12T15:05:10Z,Germany,Berlin,eBay,Completed
TXN202505123663,ACC53861378,CUST268012495934654436358438301427136623146,1971.67,EUR,CreditCard,Subscription,2025-05-12T15:05:15Z,Egypt,Cairo,Apple,Pending
TXN202505123664,ACC53405889,CUST87546352583299792015146190499418144852,4506.68,USD,PayPal,Mobile Payment,2025-05-12T15:05:20Z,Egypt,Cairo,Netflix,Cancelled
TXN202505123665,ACC57377787,CUST333620176210831104726327721148833975179,78.12,EUR,CreditCard,POS,2025-05-12T15:05:25Z,UAE,Dubai,DigitalStore,Cancelled
TXN202505123666,ACC71074624,CUST302121690154058639640490758534015123874,2772.4,AED,DebitCard,Subscription,2025-05-12T15:05:30Z,UAE,Dubai,QuickBuy,Completed
TXN202505123667,ACC34219135,CUST64865140672940579043102388613281800489,2904.32,EGP,CreditCard,Subscription,2025-05-12T15:05:35Z,Germany,Berlin,QuickBuy,Cancelled
TXN202505123668,ACC59256004,CUST177434496909907153512899724883019450242,1407.64,EGP,DebitCard,Mobile Payment,2025-05-12T15:05:40Z,Germany,Berlin,Apple,Completed
TXN202505123669,ACC25151767,CUST76421846101488282090214538248780900232,4232.48,EUR,Cash,Mobile Payment,2025-05-12T15:05:45Z,Egypt,Cairo,Apple,Cancelled
TXN202505123670,ACC17481999,CUST333620176210831104726327721148833975179,1639.42,AED,Cash,Online Purchase,2025-05-12T15:05:50Z,Egypt,Cairo,QuickBuy,Completed
TXN202505123671,ACC55747081,CUST239076043056294009658479384624614306053,1992.93,USD,CreditCard,POS,2025-05-12T15:05:55Z,USA,New York,eBay,Pending
TXN202505123672,ACC11116122,CUST289991132455881510188592003124332087632,701.53,AED,PayPal,Online Purchase,2025-05-12T15:06:00Z,Germany,Berlin,eBay,Pending
TXN202505123673,ACC73903308,CUST281043743609155484461478328966609972141,4330.05,EGP,CreditCard,Subscription,2025-05-12T15:06:05Z,Egypt,Cairo,eBay,Pending
TXN202505123674,ACC43921565,CUST81022167948927650846998316310428391656,457.5,USD,CreditCard,Online Purchase,2025-05-12T15:06:10Z,USA,New York,Walmart,Cancelled
TXN202505123675,ACC37020891,CUST333620176210831104726327721148833975179,3052.02,EGP,PayPal,Mobile Payment,2025-05-12T15:06:15Z,UAE,Dubai,eBay,Pending
TXN202505123676,ACC21743883,CUST210123648779073545445627310068117696078,2199.13,EUR,CreditCard,Subscription,2025-05-12T15:06:20Z,Germany,Berlin,Carrefour,Cancelled
TXN202505123677,ACC41265958,CUST174785069734538588987580149610183591545,2943.77,EUR,DebitCard,Online Purchase,2025-05-12T15:06:25Z,Egypt,Cairo,DigitalStore,Pending
TXN202505123678,ACC61542622,CUST276618191429411533671052247728782911863,341.81,EGP,CreditCard,Mobile Payment,2025-05-12T15:06:30Z,USA,New York,Carrefour,Cancelled
TXN202505123679,ACC95034264,CUST287753791850555959581663569643061928701,2266.88,USD,PayPal,Subscription,2025-05-12T15:06:35Z,UAE,Dubai,QuickBuy,Completed
TXN202505123680,ACC13535685,CUST333620176210831104726327721148833975179,1277.96,EGP,Cash,Mobile Payment,2025-05-12T15:06:40Z,USA,New York,Apple,Cancelled
TXN202505123681,ACC81252632,CUST182638500287319553796690653882180440845,2787.65,AED,DebitCard,POS,2025-05-12T15:06:45Z,Egypt,Cairo,Carrefour,Cancelled
TXN202505123682,ACC23065795,CUST62325436150365916689850547830606136358,925.03,EUR,CreditCard,Subscription,2025-05-12T15:06:50Z,Germany,Berlin,Amazon,Completed
TXN202505123683,ACC36260093,CUST76421846101488282090214538248780900232,478.29,EGP,PayPal,Subscription,2025-05-12T15:06:55Z,USA,New York,DigitalStore,Pending
TXN202505123684,ACC93231341,CUST115699183046934657894175437146802234190,557.69,USD,DebitCard,POS,2025-05-12T15:07:00Z,Egypt,Cairo,Amazon,Pending
TXN202505123685,ACC83073570,CUST333620176210831104726327721148833975179,4209.0,EUR,PayPal,Mobile Payment,2025-05-12T15:07:05Z,USA,New York,Netflix,Completed
TXN202505123686,ACC58289595,CUST240530189831562938813699409766631275632,3414.63,EGP,CreditCard,Subscription,2025-05-12T15:07:10Z,Egypt,Cairo,Amazon,Completed
TXN202505123687,ACC71256868,CUST276618191429411533671052247728782911863,1367.65,EUR,Cash,Mobile Payment,2025-05-12T15:07:15Z,Germany,Berlin,Apple,Pending
TXN202505123688,ACC39641012,CUST191557693096568346874556711957682067208,4287.37,EUR,DebitCard,POS,2025-05-12T15:07:20Z,Egypt,Cairo,eBay,Pending
TXN202505123689,ACC46738941,CUST108797526598747512783267850161782056358,872.26,USD,PayPal,POS,2025-05-12T15:07:25Z,USA,New York,QuickBuy,Pending
TXN202505123690,ACC39114118,CUST333620176210831104726327721148833975179,4376.75,EGP,Cash,POS,2025-05-12T15:07:30Z,Germany,Berlin,DigitalStore,Completed
TXN202505123691,ACC51331058,CUST239076043056294009658479384624614306053,1081.48,AED,Cash,Subscription,2025-05-12T15:07:35Z,Germany,Berlin,Netflix,Completed
TXN202505123692,ACC22171613,CUST204035186640687617275739630027624436383,3330.95,USD,Cash,Mobile Payment,2025-05-12T15:07:40Z,USA,New York,eBay,Pending
TXN202505123693,ACC98976875,CUST252139722657156600486057353112915947890,1233.06,EUR,Cash,Mobile Payment,2025-05-12T15:07:45Z,Germany,Berlin,Carrefour,Pending
TXN202505123694,ACC82425933,CUST276618191429411533671052247728782911863,3067.11,USD,Cash,Subscription,2025-05-12T15:07:50Z,Germany,Berlin,Walmart,Completed
TXN202505123695,ACC10835471,CUST333620176210831104726327721148833975179,641.06,EUR,CreditCard,Subscription,2025-05-12T15:07:55Z,USA,New York,Walmart,Cancelled
TXN202505123696,ACC62349957,CUST97389664224579445837239780102615940489,267.1,EGP,PayPal,Online Purchase,2025-05-12T15:08:00Z,UAE,Dubai,Netflix,Pending
TXN202505123697,ACC60249883,CUST62325436150365916689850547830606136358,2337.53,AED,PayPal,POS,2025-05-12T15:08:05Z,USA,New York,Amazon,Pending
TXN202505123698,ACC80053638,CUST268012495934654436358438301427136623146,523.39,AED,CreditCard,Subscription,2025-05-12T15:08:10Z,Egypt,Cairo,QuickBuy,Cancelled
TXN202505123699,ACC80218844,CUST207558164342069761625056452032065322398,3445.34,EGP,Cash,Mobile Payment,2025-05-12T15:08:15Z,Germany,Berlin,Netflix,Pending
TXN202505123700,ACC15540129,CUST333620176210831104726327721148833975179,3326.55,EUR,Cash,Mobile Payment,2025-05-12T15:08:20Z,UAE,Dubai,eBay,Pending
TXN202505123701,ACC53320855,CUST210123648779073545445627310068117696078,2159.03,AED,CreditCard,Online Purchase,2025-05-12T15:08:25Z,Egypt,Cairo,QuickBuy,Cancelled
TXN202505123702,ACC70140106,CUST140273705531473532802205298502630970919,1399.29,USD,DebitCard,Online Purchase,2025-05-12T15:08:30Z,UAE,Dubai,Walmart,Completed
TXN202505123703,ACC82138310,CUST162382143894557892814261440215137633238,4694.76,EUR,DebitCard,Online Purchase,2025-05-12T15:08:35Z,UAE,Dubai,eBay,Pending
TXN202505123704,ACC54986134,CUST238521612287154569893422242780588377278,469.54,EUR,CreditCard,Mobile Payment,2025-05-12T15:08:40Z,UAE,Dubai,Amazon,Cancelled
TXN202505123705,ACC12133924,CUST333620176210831104726327721148833975179,4469.92,EGP,PayPal,Online Purchase,2025-05-12T15:08:45Z,Germany,Berlin,QuickBuy,Cancelled
TXN202505123706,ACC17614078,CUST174785069734538588987580149610183591545,3251.33,EGP,DebitCard,Subscription,2025-05-12T15:08:50Z,Germany,Berlin,Netflix,Completed
TXN202505123707,ACC71155916,CUST260499653260454752860000947065854541795,1923.48,EGP,DebitCard,Subscription,2025-05-12T15:08:55Z,Germany,Berlin,QuickBuy,Completed
TXN202505123708,ACC99843343,CUST2640165874394549407959613996352405467,4141.25,EUR,DebitCard,Online Purchase,2025-05-12T15:09:00Z,Germany,Berlin,Carrefour,Pending
TXN202505123709,ACC56458007,CUST12015145080041605766035150770235740108,417.62,USD,CreditCard,POS,2025-05-12T15:09:05Z,UAE,Dubai,Walmart,Cancelled
TXN202505123710,ACC20105454,CUST333620176210831104726327721148833975179,701.51,EUR,DebitCard,Online Purchase,2025-05-12T15:09:10Z,USA,New York,DigitalStore,Pending
TXN202505123711,ACC86532589,CUST68086071343199966454584873547556507645,3677.67,USD,CreditCard,Mobile Payment,2025-05-12T15:09:15Z,USA,New York,QuickBuy,Pending
TXN202505123712,ACC10322842,CUST8011811442655679324305209319179290798,1440.17,AED,Cash,Mobile Payment,2025-05-12T15:09:20Z,Egypt,Cairo,Amazon,Completed
TXN202505123713,ACC69422468,CUST240530189831562938813699409766631275632,1778.58,AED,Cash,Mobile Payment,2025-05-12T15:09:25Z,UAE,Dubai,QuickBuy,Cancelled
TXN202505123714,ACC66261489,CUST257242719244557157817912071798146278485,1967.26,AED,CreditCard,Subscription,2025-05-12T15:09:30Z,Egypt,Cairo,QuickBuy,Pending
TXN202505123715,ACC91193970,CUST333620176210831104726327721148833975179,2493.43,USD,CreditCard,Subscription,2025-05-12T15:09:35Z,Egypt,Cairo,eBay,Cancelled
TXN202505123716,ACC13428821,CUST36697195156699027022920129837313207715,2208.37,EUR,DebitCard,Subscription,2025-05-12T15:09:40Z,Egypt,Cairo,Carrefour,Pending
TXN202505123717,ACC49653693,CUST145079308697599631407650434537195698016,4629.77,EUR,PayPal,Subscription,2025-05-12T15:09:45Z,USA,New York,DigitalStore,Completed
TXN202505123718,ACC99596799,CUST174785069734538588987580149610183591545,335.18,AED,CreditCard,Mobile Payment,2025-05-12T15:09:50Z,Egypt,Cairo,QuickBuy,Cancelled
